latitude,longitude,mag,label
19.38316667,-155.2385,4.4,1
31.729,-104.541,4.3,1
56.1446,-157.4996,4.3,1
52.7522,-173.0601,4.0,1
44.7741,-114.4144,4.2,1
52.2461,-165.2076,3.8,1
51.812,178.7296,4.3,0
38.7968333,-122.746,4.5,1
19.6256,-64.587,4.5,1
26.9039,55.3048,4.5,0
-23.0343,-175.9118,4.5,1
17.998,-66.75733333,2.83,1
7.9873,59.0034,2.8,0
2.0407,96.7775,4.0,0
-20.7375,-178.6273,4.5,1
-6.0538,149.603,4.5,0
-24.1653,-67.3639,4.0,1
19.38716667,-155.2438333,4.4,1
-19.1586,169.3559,4.4,0
-20.925,-177.8251,2.8,1
31.737,-104.112,4.2,1
-5.6571,110.4186,4.2,0
8.3574,126.5649,2.6,0
19.35966667,-155.301,2.9,1
2.0165,124.1617,4.3,0
19.21016667,-155.443,2.6,1
-29.3269,-67.8716,2.7,1
51.7921,178.3591,4.4,0
-24.2295,-66.8452,4.1,1
72.5882,3.4277,4.4,0
14.4004,-93.2672,2.6,1
13.5244,125.7742,2.6,0
72.618,3.94,3.6,0
-27.7319,-71.1665,4.5,1
82.8654,-29.1326,4.5,1
42.3439,-126.6367,4.1,1
-11.504,118.1573,4.5,0
-5.4166,146.0223,3.25,0
-6.8597,106.5246,4.2,0
-15.0746,-177.7606,4.2,1
-27.7146,120.6066,4.3,0
50.9601,-177.9386,4.5,1
19.274,-66.35816667,4.4,1
32.759,-100.643,3.48,1
31.5063,139.9587,4.5,0
32.751,-100.649,3.34,1
19.3895,-155.2756667,4.5,1
19.38366667,-155.2773333,3.0,1
29.2665,105.5421,3.1,0
56.1479,-149.4338,4.2,1
63.1841,-150.7464,3.0,1
-21.8368,-66.2141,4.5,1
54.5064,-161.3758,4.1,1
36.2362,71.0523,4.5,0
19.38516667,-155.2433333,4.2,1
40.1392,71.5122,2.75,0
17.9895,-66.84116667,2.9,1
55.936,-149.9371,4.5,1
38.0612,49.2181,3.61,0
18.2155,-67.39116667,3.35,1
54.1919,-162.4932,3.7,1
63.1372,-148.0971,4.0,1
56.2504,-156.5123,2.7,1
19.657,-64.5283,2.6,1
61.7315,-149.7573,4.4,1
52.1578,-165.1589,2.6,1
59.4813,-152.727,3.0,1
5.0444,-82.8125,3.3,1
8.4942,127.3122,4.2,0
-6.7879,130.4237,2.6,0
-20.2014,-173.2182,3.9,1
66.2991,-157.5187,4.5,1
-18.6605,-177.6287,2.66,1
19.6871,-64.509,4.4,1
56.9207,-156.9242,2.81,1
51.497,-174.7373,4.1,1
19.7838,-64.3256,4.5,1
53.7771,-164.1524,4.1,1
-31.137,-178.8307,4.4,1
8.5153,127.2134,4.5,0
19.954,145.384,4.4,0
8.6554,127.5069,3.31,0
52.2551,-165.1715,2.8,1
8.7798,128.066,4.3,0
-14.0788,171.2236,4.5,0
18.1051,-68.4368,2.69,1
31.4211667,-114.2641667,2.8,1
23.164,142.4821,4.2,0
51.5973,-176.6914,4.2,1
29.604,66.8104,4.3,0
19.043,-155.3688333,4.4,1
51.523,178.704,3.12,0
1.6751,126.6221,2.93,0
-6.2446,146.3467,4.5,0
17.924,-66.91233333,4.5,1
18.9803,-65.1887,3.73,1
18.13966667,-64.98766667,4.5,1
-14.1538,171.2635,4.3,0
31.729,-104.576,4.2,1
19.3768,-64.7828,4.5,1
60.9962,-152.4187,4.3,1
45.0009,141.476,2.9,0
11.787,-89.0387,2.8,1
19.3345,-155.1921667,4.4,1
19.334,-155.1953333,4.5,1
18.85433333,-66.0895,4.5,1
60.6562,-150.9877,4.4,1
34.246,-116.7875,4.4,1
52.1533,-168.1819,4.5,1
61.8707,-149.7488,3.16,1
9.0922,-75.2317,3.14,1
19.38233333,-155.2451667,3.2,1
19.02216667,-65.00633333,3.1,1
18.9756,-65.0436,3.0,1
36.5082,70.5659,2.6,0
7.1975,-76.2986,4.1,1
18.9953,-65.0011,2.8,1
18.99983333,-64.9975,3.1,1
18.9695,-65.01616667,4.2,1
65.5022,-149.9467,4.4,1
52.1538,-169.2912,4.3,1
-19.9689,-177.7151,3.6,1
18.80433333,-67.83733333,2.8,1
-13.9653,171.1813,3.8,0
-1.2157,126.8534,2.6,0
8.9007,127.2847,2.6,0
53.7801,-164.0293,4.4,1
-23.481,170.6036,4.5,0
-15.0926,-172.7953,4.2,1
8.487,126.8695,4.2,0
39.8135,141.8833,4.2,0
-29.2847,60.8669,4.2,0
63.2977,-151.2376,2.7,1
56.2734,-156.5232,3.37,1
37.4699,142.3877,2.63,0
-24.3276,-67.1643,3.0,1
56.2984,-149.3865,4.0,1
60.0407,-151.3229,4.5,1
8.7839,127.4216,4.4,0
1.0022,125.9208,4.5,0
-7.5693,127.5616,4.3,0
61.0646,-152.1375,4.4,1
8.3563,126.5701,3.56,0
17.92683333,-66.851,4.5,1
8.5473,126.841,3.32,0
19.9339,145.1965,3.0,0
-31.3174,179.3116,4.3,0
62.4693,-149.269,2.71,1
25.959,128.5374,3.1,0
32.758,-100.645,3.1,1
31.675,-104.191,2.9,1
40.4411667,-124.729,3.7,1
18.25033333,-66.41966667,2.7,1
18.26333333,-66.42083333,2.8,1
17.89333333,-66.845,3.1,1
62.7873,-148.915,4.4,1
60.0172,-140.7908,3.3,1
42.6457,-101.0409,3.35,1
57.0824,-156.3136,4.2,1
53.3373,-163.3645,4.4,1
-20.5751,-177.8299,2.8,1
40.3716667,-125.822,4.4,1
-18.8345,-177.6234,4.2,1
-25.5608,-179.633,4.5,1
-23.4662,-179.9035,4.1,1
-0.5444,122.2196,3.3,0
17.91383333,-66.84733333,4.5,1
62.7063,-149.4225,2.6,1
19.12183333,-155.3831667,4.2,1
19.9254,145.4759,4.4,0
-22.7375,-63.7641,2.8,1
6.7952,-73.0857,2.6,1
14.3059,-92.8786,4.5,1
17.92683333,-66.86316667,4.5,1
-23.6249,-179.9076,3.1,1
17.93183333,-66.848,3.96,1
36.9873,76.2331,3.1,0
-5.2399,130.1681,3.6,0
-24.3895,179.7725,2.9,0
32.762,-100.636,2.72,1
4.2529,126.874,4.2,0
19.252,-65.746,4.2,1
31.618,-103.968,3.1,1
51.4893,-177.9174,2.6,1
18.43083333,-65.93033333,3.1,1
17.9401,-66.9636,2.6,1
52.1924,-169.9551,4.3,1
60.0931,-152.6787,3.2,1
31.68,-104.535,3.72,1
37.8872,144.3313,2.6,0
54.6327,161.549,3.87,0
41.3644,-125.7613,3.8,1
52.1079,-170.4101,2.7,1
31.618,-103.968,4.1,1
40.3286,52.4283,2.8,0
52.1291,-170.4758,3.5,1
9.0473,126.9297,2.8,0
40.73,29.0587,4.2,0
8.3856,126.8845,4.3,0
39.9005,39.2946,4.1,0
31.61,-103.976,4.4,1
52.6582,-167.0059,2.81,1
53.0067,88.0818,2.8,0
35.0438333,-117.6568333,3.4,1
-19.5163,-69.2785,4.3,1
38.2325,-89.09516667,2.91,1
29.4031,70.1667,3.3,0
-4.0835,133.9446,2.9,0
36.3908,70.5893,3.5,0
19.7678,-64.426,2.7,1
19.7961,-64.4833,3.1,1
31.529,-115.6095,2.8,1
19.521,-64.5316,3.5,1
52.0732,-173.2977,4.0,1
31.613,-104.392,4.3,1
35.7407,102.8679,4.4,0
35.7582,102.8458,3.08,0
63.0517,-149.3201,4.3,1
5.957,94.8264,4.5,0
36.8412,-104.8125,4.3,1
9.6835,-84.0879,4.5,1
51.9184,177.7127,4.5,0
36.4747,-100.0968,2.74,1
19.6886,-64.4633,4.3,1
19.7011,-64.4923,4.2,1
25.1447,122.2828,3.8,0
39.6184,-119.6312,4.2,1
45.3953,-105.4654,4.3,1
18.1227,96.0615,2.92,0
-19.1518,-67.0257,4.1,1
24.1069,125.9471,2.61,0
31.538,-104.146,4.3,1
-7.7884,122.8696,3.7,0
39.6231,-119.6351,4.3,1
67.3811,-168.5489,4.2,1
19.17233333,-155.489,4.1,1
67.5405,-169.1303,4.5,1
54.6492,-159.6481,4.5,1
-19.0008,-69.6035,4.1,1
18.838,-65.49333333,4.1,1
31.742,-104.119,3.8,1
51.1522,-178.1269,4.4,1
44.1194,-115.0512,4.1,1
58.342,-138.1981,4.5,1
-20.4452,-69.2172,4.4,1
34.296,-117.0261667,4.1,1
55.5919,-158.6843,2.6,1
17.92883333,-66.28633333,3.23,1
17.92516667,-66.28,3.8,1
-24.0022,-67.0303,4.3,1
31.698,-104.131,2.8,1
31.662,-104.19,2.78,1
-14.1867,-72.8483,2.94,1
55.2214,-163.1439,4.5,1
-21.4582,-68.4396,4.1,1
30.9425,140.7861,2.6,0
32.385,-101.635,4.3,1
31.641,-104.393,2.9,1
33.706,73.4118,4.4,0
38.4976,142.2141,2.7,0
31.673,-104.328,4.2,1
60.3298,-150.3226,2.9,1
17.9586,-66.2816,3.0,1
55.4647,-157.4788,4.4,1
47.9051,146.9547,2.91,0
17.92366667,-66.27416667,2.8,1
51.3612,177.3571,2.9,0
17.92433333,-66.28116667,2.8,1
36.0023,-106.8488,3.88,1
19.1505,-155.3575,2.7,1
17.93066667,-66.8545,3.1,1
31.567,-115.6198333,2.6,1
39.7486667,-122.0773333,4.4,1
17.99933333,-66.90583333,4.5,1
17.93116667,-66.277,4.5,1
62.5219,-151.118,4.3,1
27.5324,53.5348,2.6,0
17.96766667,-66.87033333,4.5,1
38.6682,-97.5226,2.77,1
49.3432,153.1427,3.63,0
44.3237,-115.1585,2.6,1
45.3811,-114.0644,3.8,1
36.3366,36.2046,3.73,0
17.93583333,-66.27683333,2.6,1
17.9275,-66.283,4.5,1
31.9036667,-117.2583333,4.3,1
38.1692,-117.8353,4.4,1
60.419,-152.3448,4.4,1
-7.0773,129.6944,2.8,0
33.4269,73.0885,4.3,0
40.1341,142.2531,4.4,0
32.764,-100.636,3.9,1
56.4316,-148.7853,3.05,1
-17.9107,-178.5756,4.5,1
32.843,-100.983,2.6,1
-19.6065,-175.866,4.3,1
19.10116667,-68.14316667,2.99,1
51.4077,-175.5881,3.2,1
38.8510017,-122.8161697,4.2,1
51.2391,-175.4025,4.3,1
-17.9825,-178.5293,2.88,1
37.567,138.9565,2.8,0
59.9522,-152.8139,3.35,1
40.6266,-115.937,4.0,1
59.3428,-145.0986,2.6,1
41.9944,142.6525,3.68,0
33.3011,139.5609,3.5,0
51.2275,-175.3367,4.3,1
-40.4764,173.3567,4.5,0
51.694,-173.0198,2.94,1
32.125,-101.052,2.9,1
19.5363,-68.7321,2.92,1
-22.8423,-66.2461,2.6,1
8.4349,126.9511,2.99,0
19.2595,-68.7638,2.9,1
18.9017,-68.8707,2.6,1
18.60316667,-67.3935,4.5,1
19.6923,-64.5816,2.63,1
55.6706,-149.0842,3.13,1
-24.2102,-66.9047,3.58,1
32.5462,-101.1335,4.0,1
42.0446,-126.5635,4.4,1
19.6983,-68.7468,3.95,1
39.6197,-119.6308,3.34,1
43.2201,-71.4804,3.09,1
60.6762,-151.6834,2.8,1
19.6423,-68.8905,3.1,1
33.677166,-117.9731674,4.2,1
51.2924,-175.4076,3.17,1
51.5613,-176.7914,4.4,1
31.4319,139.6037,4.2,0
51.2175,-175.3338,4.4,1
18.1913,-68.1815,2.6,1
17.8905,-66.8765,4.5,1
17.85383333,-65.61633333,4.5,1
34.7724,62.1082,4.5,0
19.49616667,-155.2586667,4.4,1
19.14283333,-155.3708333,4.5,1
35.9911,-106.8844,2.6,1
60.3511,-153.0127,3.5,1
19.6025,-68.7798,4.5,1
-15.5982,-72.5099,4.4,1
19.6388,-68.5415,2.9,1
-17.8361,-178.834,3.2,1
34.0121651,-116.3440018,4.4,1
18.7496,-64.6965,4.5,1
59.7582,-152.0848,4.4,1
17.97516667,-66.81716667,3.1,1
31.699,-104.132,4.2,1
18.1505,-66.84833333,3.01,1
19.4866,-68.5706,4.3,1
22.6295,121.4004,4.4,0
22.5989,121.3999,4.2,0
19.30516667,-155.2095,2.6,1
69.5229,-144.1838,4.4,1
19.0388,-67.4968,2.7,1
19.35216667,-155.3256667,2.6,1
17.9345,-66.832,2.62,1
19.34766667,-155.3273333,2.71,1
62.1269,-152.1917,2.76,1
-38.0964,-74.038,2.71,1
59.5104,-151.9715,2.9,1
-38.0497,-73.9886,2.6,1
-38.0828,-74.005,2.6,1
6.262,-82.6732,2.8,1
60.2427,-152.6456,3.7,1
18.27816667,-67.1425,4.2,1
18.11333333,-65.74966667,3.23,1
-6.2439,145.7579,4.2,0
44.4518,-115.2036,4.1,1
52.2503,-173.5931,4.4,1
19.94833333,-155.2776667,4.2,1
62.9595,-150.91,2.66,1
19.3706,-64.7826,3.0,1
47.81966667,-122.96,2.63,1
60.2388,-153.1855,4.5,1
54.6736,-156.8165,4.4,1
41.3036667,-123.4595,4.5,1
54.6592,-156.7974,4.4,1
43.3925,-127.6996,2.61,1
54.744,-156.9306,4.4,1
18.62416667,-66.69633333,2.76,1
12.6143,-88.7465,4.2,1
-5.8158,147.9151,4.3,0
34.1358333,-117.4358333,4.3,1
19.7251,-65.4766,2.9,1
19.1577,-68.6842,4.3,1
13.5263,-91.6124,3.59,1
59.4419,-153.3607,2.8,1
19.6211,-68.6946,2.8,1
19.6001,-68.8365,2.92,1
59.7636,-153.7596,3.91,1
59.1448,-146.9623,2.9,1
18.8533,-65.4771,2.6,1
29.7974,51.5212,3.6,0
31.69,-104.298,4.5,1
12.9526,-88.7956,4.4,1
19.10466667,-66.48733333,2.7,1
19.03966667,-65.47216667,3.0,1
54.9822,-160.412,3.9,1
54.6068,-159.8278,4.1,1
43.1923,-126.7828,2.7,1
-26.3057,-70.9694,4.2,1
61.6725,-148.3756,4.2,1
35.7076667,-117.5148333,4.4,1
60.3411,-151.7565,4.2,1
61.4766,-147.4733,2.9,1
40.3896667,-125.4811667,3.8,1
43.2701,-126.4961,4.1,1
59.2577,-147.1099,2.6,1
19.06816667,-66.496,4.1,1
19.03033333,-64.577,3.07,1
35.9273338,-117.6825027,4.3,1
18.6255,-64.81933333,4.4,1
35.9266663,-117.6819992,4.1,1
44.2103,-115.1176,3.93,1
10.9093,-70.4958,3.62,1
60.568,-150.4008,2.93,1
31.6215,-104.3846,3.79,1
32.848,-100.979,3.7,1
38.2994,22.0992,2.8,0
31.5005,-114.3545,4.2,1
61.5415,-149.8825,4.5,1
33.8063,138.2475,2.9,0
17.95233333,-66.894,4.5,1
18.9345,-64.518,3.8,1
59.7622,-152.1082,3.7,1
56.0211,-149.2873,4.4,1
54.74883333,-164.0793333,2.9,1
43.4622,16.286,3.73,0
54.7742,-164.1098,4.01,1
53.5173,-165.067,4.4,1
53.6129,-165.2554,3.4,1
53.5872,-165.3392,2.8,1
61.3717,-150.1736,4.5,1
17.516,-67.477,4.3,1
38.6829,73.6314,4.5,0
64.9703,-164.2119,3.4,1
-16.7783,168.8281,4.2,0
35.9290009,-117.6798325,2.7,1
8.1926,-103.77,3.6,1
35.9228333,-117.6858333,2.97,1
19.1625,-155.3615,2.6,1
60.8086,-152.4596,3.0,1
2.6567,128.6047,4.1,0
35.9269981,-117.6825027,2.9,1
35.7705,-90.19033333,2.7,1
69.611,-143.7087,4.5,1
31.641,-104.275,2.7,1
43.4502,16.2809,2.9,0
35.9253333,-117.6858333,4.3,1
51.37,-178.9894,2.74,1
51.3546,-178.8856,3.1,1
34.465,62.1217,2.9,0
35.2355,-120.784,2.71,1
19.10816667,-68.527,4.4,1
-24.196,-67.0941,2.8,1
65.0073,-164.2263,2.9,1
17.89633333,-66.90433333,4.4,1
19.17266667,-155.368,2.7,1
10.9262,-70.4706,4.5,1
40.415,-125.2471667,4.5,1
-6.8929,125.761,3.5,0
19.1298,-66.5138,2.9,1
-21.1714,-68.4895,2.6,1
38.2026,38.0774,4.4,0
44.4657,149.0921,2.7,0
36.3145,28.3733,3.0,0
19.0611,-64.5831,3.48,1
17.91983333,-66.84016667,3.3,1
40.4025,-125.1083333,4.0,1
69.516,-143.1639,2.61,1
19.307,-155.2201667,3.4,1
19.30483333,-155.2256667,2.72,1
18.1761,-68.597,3.5,1
32.125,-101.054,3.0,1
27.8244,129.0247,2.75,0
66.3617,-150.1392,2.81,1
29.312,-97.456,2.88,1
-17.4457,-178.8035,2.79,1
18.24083333,-64.16766667,2.87,1
19.21216667,-64.482,2.8,1
-1.758,-78.0803,4.3,1
1.1713,126.3557,2.63,0
57.8614,-153.7893,3.1,1
-20.6414,-177.8406,4.3,1
-14.6603,167.2496,2.6,0
19.16633333,-155.4213333,2.8,1
60.0056,-153.1483,4.2,1
32.377,-115.5388333,2.77,1
69.1365,-144.7255,2.6,1
69.1318,-144.7177,3.24,1
38.814,-122.7988333,2.9,1
31.6458,-104.4022,3.2,1
-22.3789,-67.7834,4.3,1
19.03816667,-66.49716667,3.6,1
-23.4006,-179.5084,4.5,1
35.7470016,-121.2401657,3.6,1
37.8215,-114.2836,3.0,1
19.13666667,-66.515,4.4,1
32.762,-100.644,2.8,1
18.94933333,-65.12533333,4.5,1
18.97866667,-65.11783333,3.37,1
7.1397,126.738,4.1,0
-6.7065,155.232,2.62,0
17.4535,93.4248,3.8,0
36.5374,70.9078,4.4,0
-58.8596,-25.6498,4.0,1
-23.0742,-68.9221,2.6,1
-25.2057,178.5092,2.6,0
-13.8596,166.5448,3.3,0
-60.8195,-51.0213,4.2,1
-2.5533,140.8007,4.3,0
-56.2415,-123.5343,4.1,1
40.409,-123.971,4.5,1
40.6042,-29.1424,3.8,1
-3.4567,131.0209,2.6,0
15.7411,-92.2028,3.65,1
31.3366,140.9507,4.2,0
-22.3734,-179.5312,4.5,1
36.2865,21.8713,3.95,0
-59.7984,-26.2746,2.9,1
-63.4601,171.7815,2.82,0
-63.3763,171.7509,3.95,0
24.0154,121.7126,3.3,0
-24.1203,-66.9233,4.2,1
40.5766,-29.3138,2.6,1
40.4756,-29.3491,3.0,1
-63.3921,171.223,3.87,0
-6.7418,144.6436,2.6,0
5.4686,97.1178,2.7,0
-31.3613,-68.2466,2.9,1
-20.4977,-178.4537,3.64,1
-19.9514,-174.3869,3.39,1
36.5797,142.4842,4.0,0
-65.2429,179.2554,3.9,0
-7.0518,125.3116,4.5,0
12.6191,143.3343,4.0,0
9.7528,-69.6309,3.5,1
45.9418,150.8008,2.84,0
30.2167,-41.9612,2.93,1
3.5828,127.107,4.4,0
40.5483,-29.3131,2.69,1
8.4519,126.9002,2.86,0
31.1665,141.7623,2.8,0
-8.2412,107.9549,2.9,0
-23.3486,-174.5472,3.78,1
-22.1015,170.1577,4.4,0
8.4265,126.6748,3.76,0
45.8784,-27.6336,4.5,1
-56.2277,-122.47,3.11,1
40.2108,142.6435,3.78,0
-3.9229,133.3247,2.8,0
-2.4806,140.8033,2.7,0
-40.9602,-88.0226,2.7,1
10.3251,125.8803,2.79,0
-31.5582,-69.2794,3.96,1
-2.4736,140.8447,4.2,0
-2.4745,140.8809,4.2,0
-65.1631,179.2943,2.87,0
12.8244,-90.1479,4.0,1
-65.4071,178.8954,3.54,0
-2.8884,134.2964,4.05,0
-2.9351,134.2411,2.9,0
-4.6561,152.5,3.43,0
-37.6553,175.7164,2.8,0
-2.4465,140.7623,4.3,0
-2.6188,140.5861,2.9,0
0.8467,-29.2475,4.4,1
38.3676,-30.3477,4.4,1
-57.7447,-25.3787,4.3,1
-58.5854,-25.1398,3.0,1
-57.7446,-25.1755,2.98,1
-2.4752,140.7244,2.82,0
-9.173,159.2781,4.4,0
0.0764,170.0324,2.9,0
53.8855,-35.0411,3.1,1
53.94,-35.0776,2.68,1
-1.0394,98.3047,2.6,0
-2.4665,140.909,3.93,0
-10.7304,113.4073,4.04,0
-23.0128,-179.3674,2.7,1
51.9733,174.7812,4.2,0
-6.1707,149.1598,2.92,0
-2.4959,140.7411,3.2,0
11.3588,144.1405,3.3,0
-25.4108,71.7226,3.4,0
-23.0579,-68.9523,2.78,1
-7.1121,105.1243,4.4,0
-28.4197,-178.3564,4.5,1
-19.1636,-68.9655,2.71,1
-7.3229,128.6204,3.85,0
-18.9259,-177.0967,3.2,1
18.4573,145.3864,4.2,0
-10.6035,-74.8614,2.8,1
52.7054,-35.0517,3.8,1
-23.5122,-114.809,3.83,1
-59.2992,-23.7354,2.8,1
37.9093,101.1674,3.6,0
-33.7412,118.2596,4.17,0
24.1249,95.8673,4.2,0
-14.949,166.8342,2.6,0
53.8488,-35.0477,4.2,1
-57.0129,-25.2461,3.26,1
36.4738,70.7455,3.2,0
-54.5221,-130.5522,3.6,1
14.2773,-94.0954,2.9,1
-38.8316,-92.1449,3.3,1
-5.3989,68.6288,4.5,0
-2.4951,-12.2795,2.8,1
2.9032,-31.2399,2.8,1
-28.3814,62.6111,3.0,0
37.4215,137.1761,3.1,0
-58.6234,-23.3329,3.04,1
-20.9554,168.9572,3.3,0
-24.7479,-179.9661,2.7,1
-8.9505,156.2616,3.41,0
-9.3369,-79.0651,3.18,1
-19.9038,-178.0982,3.0,1
-25.3526,-66.2082,3.29,1
1.9538,97.841,2.61,0
60.7653,-44.0278,2.9,1
-25.8965,-177.6721,4.5,1
42.1719,144.9987,2.8,0
-7.8367,68.0934,2.6,0
39.389,26.1735,2.9,0
-3.8607,133.3183,4.1,0
4.1528,122.796,2.9,0
-32.0193,-69.4816,2.9,1
39.4132,26.1996,4.4,0
34.995,-3.9009,2.91,1
-2.4503,140.5724,3.58,0
-10.4109,161.4776,2.8,0
17.4697,119.6884,3.8,0
37.48,141.643,2.72,0
-16.1394,-174.2192,2.7,1
-56.2146,-27.033,3.6,1
-3.8126,133.4759,4.2,0
-21.6189,-179.2861,4.5,1
-4.4608,144.1696,3.8,0
50.5111,155.2432,2.8,0
7.5478,126.4686,3.2,0
37.0889,141.4075,4.2,0
9.4149,-85.4756,3.0,1
-44.6567,167.3943,4.5,0
-32.5542,57.135,3.08,0
-9.1062,-108.3352,4.4,1
-8.9725,-108.3976,2.94,1
53.2111,-164.3873,3.11,1
-14.9467,166.8791,2.6,0
-14.968,166.8093,4.4,0
-15.0854,166.6611,3.22,0
-15.0166,166.6938,3.8,0
-14.9915,166.8065,3.2,0
-15.1514,166.7468,2.8,0
-15.096,166.8104,3.5,0
-15.1056,166.9253,2.88,0
-15.1075,166.8665,3.3,0
-15.1308,166.712,3.2,0
55.9674,162.7364,4.3,0
-15.0718,166.7798,3.07,0
-15.2114,166.928,3.43,0
-15.0613,166.6785,4.5,0
-15.1455,166.9063,3.5,0
-15.0976,166.7282,2.68,0
-15.0979,166.9147,2.63,0
-25.8149,179.9338,4.4,0
-8.8989,-108.4395,3.75,1
-15.0776,166.9387,4.4,0
37.058,71.3902,3.73,0
-14.9368,166.7335,4.3,0
-14.9141,166.9082,4.5,0
-14.9506,166.7923,4.5,0
-5.2367,153.3438,4.3,0
14.7017,145.5814,3.52,0
-8.8299,111.1757,2.74,0
-59.2138,-25.3674,3.5,1
15.9878,41.6999,3.0,0
-7.0586,130.009,2.98,0
-7.081,130.1162,2.93,0
-15.2211,166.8851,3.84,0
-15.5003,166.5448,2.9,0
-7.1707,129.7044,4.5,0
15.9298,41.7705,2.8,0
-17.842,-178.0687,2.6,1
-31.1902,-13.3584,4.5,1
-6.2921,104.8324,3.27,0
29.9764,-42.1407,3.3,1
-60.2634,-28.1877,4.2,1
26.705,96.5576,4.3,0
-7.0226,129.9937,2.7,0
-14.9892,167.226,4.5,0
39.4874,26.2503,4.4,0
-10.692,166.0739,4.36,0
12.2375,-88.1416,3.2,1
-21.7769,-68.5617,2.72,1
11.7055,143.0853,3.3,0
-17.3774,-174.36,3.2,1
-23.3379,-174.8566,3.41,1
54.6782,-156.8589,2.6,1
-27.7273,-63.2585,4.3,1
32.0539,105.0998,3.21,0
-0.9776,10.2588,4.3,0
-14.7553,166.7974,2.69,0
-16.304,-174.2223,2.7,1
-60.1415,-28.1733,3.23,1
12.5679,126.4033,2.9,0
60.1489,-141.0043,3.43,1
13.9966,120.5752,2.92,0
-2.8571,137.0171,4.5,0
-14.7604,166.8762,5.4,0
-14.893,166.9404,4.7,0
-14.7507,166.9029,4.8,0
43.6777,-128.6231,5.2,1
43.9646,-128.7389,4.8,1
-23.2118,-175.3039,5.1,1
-23.1878,-175.3489,4.6,1
-23.2975,-175.6789,4.7,1
-6.7715,131.3913,5.5,0
46.2286,154.7309,5.8,0
-31.4078,-68.808,5.35,1
-49.4965,-114.5705,4.7,1
-29.912,-176.9651,4.5,1
-49.8496,-114.2216,4.6,1
35.3383,141.0673,4.5,0
-49.6782,-114.4105,4.5,1
0.0107,123.5461,4.6,0
-17.3917,175.534,4.8,0
-8.4401,121.5966,4.5,0
-14.7053,166.9053,4.5,0
-59.943,-26.7417,4.5,1
-9.9809,159.0549,4.5,0
-55.4413,-127.0283,4.7,1
-30.6176,-71.3759,5.3,1
-23.316,-174.9481,4.6,1
-5.6534,147.6327,4.9,0
-5.5669,147.7201,5.0,0
-23.1411,-175.139,4.5,1
-23.2673,-174.7142,4.6,1
-23.2748,-174.8658,4.8,1
-18.4237,-69.3587,4.5,1
-31.1674,-176.9682,4.9,1
-24.4673,179.2445,4.5,0
-23.3615,-174.8354,4.5,1
-30.6411,-71.335,4.5,1
-15.0307,166.7492,5.3,0
-23.1214,-174.9788,5.2,1
-21.8978,179.7023,4.5,0
-2.4758,140.6567,4.9,0
-23.8183,69.6058,4.9,0
2.1524,125.9305,5.2,0
-14.6552,167.3059,4.5,0
-0.2267,129.707,4.7,0
34.593,25.241,4.5,0
-31.556,-69.148,4.5,1
-20.4878,-178.1874,4.5,1
11.1215,144.1738,4.6,0
6.7854,-73.0766,5.1,1
-58.7235,-25.8105,4.9,1
-7.0656,130.2688,4.6,0
23.9729,122.3377,4.8,0
-14.9138,166.5463,5.1,0
-2.803,138.4123,4.5,0
6.8346,-73.0505,4.5,1
-14.8073,167.5023,5.1,0
18.3446,145.6785,5.5,0
-5.8026,149.4018,4.6,0
-14.8661,166.7541,5.6,0
-6.2506,130.1239,4.6,0
-5.0128,103.1291,4.6,0
-7.3104,128.8242,4.6,0
-37.3729,30.9884,5.0,0
-9.1275,123.3759,4.9,0
51.0575,100.0361,4.6,0
-7.3507,155.7238,5.5,0
-14.9489,166.7189,4.5,0
19.9758,145.5889,5.3,0
33.5663,-38.1987,4.6,1
-7.2371,156.1617,5.0,0
6.8355,-73.1176,4.9,1
-6.2165,106.681,4.5,0
39.8623,143.0784,5.0,0
-13.4958,168.8074,5.4,0
16.0898,-87.501,4.7,1
38.4311,39.156,4.6,0
-17.8987,168.513,4.6,0
29.947,139.1085,4.6,0
-15.5324,168.1496,4.5,0
19.4191,145.2657,4.6,0
1.6709,126.5954,4.5,0
10.798,-40.9854,5.1,1
-11.3892,166.4346,4.6,0
-8.6856,-74.3909,4.8,1
25.0491,125.8117,4.5,0
-14.9867,166.8837,4.6,0
11.4179,124.6414,4.6,0
47.3872,153.0932,5.1,0
1.5311,127.2195,4.5,0
41.165,142.3275,4.8,0
-22.8221,179.1971,4.5,0
-17.7086,179.9179,4.8,0
-23.8534,-111.8992,4.5,1
-54.1684,140.4939,4.6,0
41.4466,19.996,4.9,0
-6.9566,129.8608,4.8,0
1.9837,97.9979,4.7,0
14.0226,-89.7977,4.5,1
-0.1511,-24.8509,5.3,1
25.0131,125.7694,4.9,0
14.0805,-89.8596,4.7,1
28.9804,139.3452,6.0,0
-14.7056,166.8473,4.7,0
-21.7452,-68.4639,5.2,1
-11.824,166.6554,4.6,0
-41.4285,-88.4007,4.9,1
-24.4747,-67.0711,4.7,1
-0.8968,146.8626,4.6,0
-41.5322,-85.2327,4.5,1
61.7203,-149.5519,4.8,1
-15.4734,-70.3818,5.4,1
-10.8952,166.0671,4.8,0
14.4132,122.9785,5.9,0
-62.9531,-163.7912,4.5,1
-18.0921,168.1901,4.6,0
-3.9013,128.4635,4.5,0
29.5307,141.018,4.5,0
-9.0476,112.5383,4.5,0
